,0,1,ticker
0,Market Cap (intraday),10.77B,IAG.AX
1,Enterprise Value,13.02B,IAG.AX
2,Trailing P/E,27.78,IAG.AX
3,Forward P/E,16.05,IAG.AX
4,PEG Ratio (5 yr expected),,IAG.AX
5,Price/Sales (ttm),1.14,IAG.AX
6,Price/Book (mrq),1.72,IAG.AX
7,Enterprise Value/Revenue,1.42,IAG.AX
8,Enterprise Value/EBITDA,,IAG.AX
