Breakdown,Value,ticker
zip,2102,BKL.AX
sector,Consumer Defensive,BKL.AX
fullTimeEmployees,1200,BKL.AX
compensationRisk,6,BKL.AX
auditRisk,4,BKL.AX
longBusinessSummary,"Blackmores Limited develops, sells, and markets natural health products for humans and animals in Australia, New Zealand, Asia, China, and internationally. The company offers vitamins, and herbal and mineral nutritional supplements. It also provides products for various conditions related to arthritis, joints, bones, and muscles; brain health; cold, flu, and immunity; digestive health; energy and exercise; essentials; everyday health; and eye health. In addition, the company offers products in the areas of fish and nutritional oils; heart and circulation; infant nutrition; kids health; men's health; multivitamins; nails, hair, and skin; pet health; probiotics; pregnancy and preconception; stress relief and sleep support; weight management; and women's health. It provides its products through retail and online channels. The company was founded in 1930 and is headquartered in Sydney, Australia.",BKL.AX
city,Sydney,BKL.AX
phone,61 2 9910 5000,BKL.AX
state,NSW,BKL.AX
shareHolderRightsRisk,1,BKL.AX
compensationAsOfEpochDate,1640908800,BKL.AX
governanceEpochDate,1632614400,BKL.AX
boardRisk,4,BKL.AX
country,Australia,BKL.AX
website,https://www.blackmores.com.au,BKL.AX
maxAge,86400,BKL.AX
overallRisk,3,BKL.AX
address1,20 Jubilee Avenue,BKL.AX
fax,61 2 9910 5555,BKL.AX
industry,Packaged Foods,BKL.AX
address2,Warriewood,BKL.AX
