Breakdown,Value,ticker
zip,3000,CTT.AX
sector,Consumer Cyclical,CTT.AX
longBusinessSummary,"Cettire Limited engages in the online luxury goods retailing business in Australia. It offers clothing, shoes, bags, and accessories for men, women, and kids. The company was incorporated in 2020 and is based in Melbourne, Australia.",CTT.AX
city,Melbourne,CTT.AX
phone,61 3 8391 3081,CTT.AX
state,VIC,CTT.AX
compensationAsOfEpochDate,1640908800,CTT.AX
country,Australia,CTT.AX
website,https://www.cettire.com,CTT.AX
maxAge,86400,CTT.AX
address1,140 William Street,CTT.AX
industry,Internet Retail,CTT.AX
address2,Level 40,CTT.AX
