Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
totalLiab,11515206,9096477,6930104,5277792,GES.AX
totalStockholderEquity,10626724,12885687,14653483,16469585,GES.AX
minorityInterest,-36073,-32641,-30206,-28716,GES.AX
otherCurrentLiab,2709154,2133432,1493094,168438,GES.AX
totalAssets,22105857,21949523,21553381,21718661,GES.AX
commonStock,32317746,32317746,32317746,32317746,GES.AX
retainedEarnings,-21365293,-19167849,-17400334,-15591303,GES.AX
treasuryStock,-325729,-264210,-263929,-256858,GES.AX
otherAssets,98729,98743,98731,98722,GES.AX
cash,703286,185198,115669,493752,GES.AX
totalCurrentLiabilities,11505893,9078672,6930104,5277792,GES.AX
otherStockholderEquity,-325729,-264210,-263929,-256858,GES.AX
propertyPlantEquipment,21269399,21646173,21315453,21101427,GES.AX
totalCurrentAssets,737729,204607,139197,518512,GES.AX
netTangibleAssets,10626724,12885687,14653483,16469585,GES.AX
shortTermInvestments,118,118,237,459,GES.AX
netReceivables,20156,12576,7618,7862,GES.AX
accountsPayable,8489,108567,44593,1191667,GES.AX
