Breakdown,Value,ticker
zip,2000,ABE.AX
sector,Financial Services,ABE.AX
longBusinessSummary,"Australian Bond Exchange Holdings Limited offers bond trading, settlement, and custodial services in Australia. The company also provides advice and transaction execution services on over-the-counter traded bonds. It serves bond investors, such as individuals and self-managed superannuation funds, as well as institutional investors, such as fund managers, financial advisers, and large local and global financial institutions. The company was incorporated in 2015 and is based in Sydney, Australia.",ABE.AX
city,Sydney,ABE.AX
phone,61 2 8076 9343,ABE.AX
state,NSW,ABE.AX
country,Australia,ABE.AX
website,https://www.bondexchange.com.au,ABE.AX
maxAge,86400,ABE.AX
address1,1 O'Connell Street,ABE.AX
industry,Capital Markets,ABE.AX
address2,Level 19,ABE.AX
