Breakdown,Value,ticker
zip,6017,NME.AX
sector,Basic Materials,NME.AX
fullTimeEmployees,4,NME.AX
longBusinessSummary,"Nex Metals Explorations Limited engages in the exploration and mining of mineral properties. It explores for gold, nickel, and base metal ores. The company owns interests in the Yundamindera and the Kookynie gold projects located in the Eastern Goldfields, Western Australia. Nex Metals Explorations Limited was incorporated in 2007 and is based in Osborne Park, Australia.",NME.AX
city,Perth,NME.AX
phone,61 8 9221 6813,NME.AX
state,WA,NME.AX
compensationAsOfEpochDate,1640908800,NME.AX
country,Australia,NME.AX
website,https://www.nexmetals.com,NME.AX
maxAge,86400,NME.AX
address1,45 Guthrie Street,NME.AX
fax,61 8 9221 3091,NME.AX
industry,Gold,NME.AX
address2,Osborne Park,NME.AX
