Breakdown,Value,ticker
zip,6011,XRO.AX
sector,Technology,XRO.AX
fullTimeEmployees,4187,XRO.AX
compensationRisk,4,XRO.AX
auditRisk,1,XRO.AX
longBusinessSummary,"Xero Limited, together with its subsidiaries, operates as a software as a service company worldwide. The company offers Xero, a cloud-based accounting software that connects small businesses to their advisors. It also provides Xero mobile app; and accountant/bookkeeper tools, including Xero HQ, Xero Cashbook or Xero Ledger, Xero Practice Manager, Xero Workpapers, and Xero tax tools. The company serves various businesses, such as retail, e-commerce, information technology, non-profit, legal, hospitality, Amazon sellers, cafÃ©s, startups, construction, creatives, small business, healthcare, farming, manufacturing, tourism, and real estate. Xero Limited was incorporated in 2006 and is headquartered in Wellington, New Zealand.",XRO.AX
city,Wellington,XRO.AX
shareHolderRightsRisk,7,XRO.AX
compensationAsOfEpochDate,1640908800,XRO.AX
governanceEpochDate,1643673600,XRO.AX
boardRisk,3,XRO.AX
country,New Zealand,XRO.AX
website,https://www.xero.com,XRO.AX
maxAge,86400,XRO.AX
overallRisk,3,XRO.AX
address1,XERO ONE,XRO.AX
industry,Software—Application,XRO.AX
address2,19-23 Taranaki Street Te Aro,XRO.AX
