Breakdown,Value,ticker
zip,2039,CIA.AX
sector,Basic Materials,CIA.AX
compensationRisk,10,CIA.AX
auditRisk,6,CIA.AX
longBusinessSummary,"Champion Iron Limited engages in the acquisition, exploration, development, and production of iron ore deposits in Canada. Its flagship projects include the Bloom Lake Mine located in south end of the Labrador; and the Consolidated Fire Lake North project that includes the Fire Lake North, Don Lake, Bellechasse, and Oil Can deposits situated in northeastern Quebec. The company also holds interest in Kami iron ore project located in the Labrador. It sells its iron ore concentrate in China, Japan, the Middle East, Europe, South Korea, India, Canada, and internationally. Champion Iron Limited is headquartered in Rozelle, Australia.",CIA.AX
city,Rozelle,CIA.AX
phone,61 2 9810 7816,CIA.AX
state,NSW,CIA.AX
shareHolderRightsRisk,7,CIA.AX
compensationAsOfEpochDate,1640908800,CIA.AX
governanceEpochDate,1643673600,CIA.AX
boardRisk,5,CIA.AX
country,Australia,CIA.AX
website,https://www.championiron.com,CIA.AX
maxAge,86400,CIA.AX
overallRisk,9,CIA.AX
address1,91 Evans Street,CIA.AX
fax,61 2 8655 5017,CIA.AX
industry,Steel,CIA.AX
address2,Level 1,CIA.AX
