Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,ADA.AX
effectOfAccountingCharges,,,,,ADA.AX
incomeBeforeTax,7658000,2198000,-1954000,9512000,ADA.AX
minorityInterest,,,,,ADA.AX
netIncome,7331000,3634000,-2697000,7717000,ADA.AX
sellingGeneralAdministrative,,,,,ADA.AX
grossProfit,8797000,6693000,3379000,16058000,ADA.AX
ebit,6059000,1504000,-1655000,9718000,ADA.AX
operatingIncome,6059000,1504000,-1655000,9718000,ADA.AX
otherOperatingExpenses,915000,3274000,4347000,5714000,ADA.AX
interestExpense,-322000,-396000,-146000,-214000,ADA.AX
extraordinaryItems,,,,,ADA.AX
nonRecurring,,,,,ADA.AX
otherItems,,,,,ADA.AX
incomeTaxExpense,327000,-1436000,743000,1795000,ADA.AX
totalRevenue,40162000,39714000,41357000,50779000,ADA.AX
totalOperatingExpenses,34103000,38210000,43012000,41061000,ADA.AX
costOfRevenue,31365000,33021000,37978000,34721000,ADA.AX
totalOtherIncomeExpenseNet,1599000,694000,-299000,-206000,ADA.AX
discontinuedOperations,,,,,ADA.AX
netIncomeFromContinuingOps,7331000,3634000,-2697000,7717000,ADA.AX
netIncomeApplicableToCommonShares,7331000,3634000,-2697000,7717000,ADA.AX
