Breakdown,Value,ticker
zip,6005,DBO.AX
sector,Basic Materials,DBO.AX
longBusinessSummary,"Diablo Resources Limited engages in the acquisition and exploration of mineral properties in the United States. The Company holds a 100% interest in the Devils Canyon Project comprising 90 BLM claims located on the Carlin Gold trend in Nevada; the Western Desert Project, which comprises 257 BLM claims and a state lease located in Western Utah near the Nevada border; and the Lone Pine Project that comprises 2 patented mining claims located west of Salmon, Idaho, as well as 268 mineral claims covering an area of approximately 21.85 square kilometers. The company was incorporated in 2021 and is based in West Perth, Australia.",DBO.AX
city,West Perth,DBO.AX
phone,61 8 6383 7837,DBO.AX
state,WA,DBO.AX
country,Australia,DBO.AX
website,https://diabloresources.com.au,DBO.AX
maxAge,86400,DBO.AX
address1,10 Outram Street,DBO.AX
industry,Gold,DBO.AX
address2,Level 1,DBO.AX
