Breakdown,Value,ticker
zip,3042,TTA.AX
sector,Technology,TTA.AX
fullTimeEmployees,16,TTA.AX
longBusinessSummary,"TTA Holdings Limited, through its subsidiary, distributes TEAC branded audio and visual consumer electronic products to retailers in Australia. The company was incorporated in 2004 and is based in Keilor Park, Australia. TTA Holdings Limited is a subsidiary of TT International Limited.",TTA.AX
city,Keilor Park,TTA.AX
phone,61 3 9280 2333,TTA.AX
state,VIC,TTA.AX
compensationAsOfEpochDate,1640908800,TTA.AX
country,Australia,TTA.AX
website,https://www.teac.com.au,TTA.AX
maxAge,86400,TTA.AX
address1,14 Quinn Drive,TTA.AX
fax,61 3 9280 2399,TTA.AX
industry,Electronics & Computer Distribution,TTA.AX
address2,Keilor Park,TTA.AX
