Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,AUQ.AX
effectOfAccountingCharges,,,,,AUQ.AX
incomeBeforeTax,-1670471,-14966,-319119,-723786,AUQ.AX
minorityInterest,-158928,-110786,178165,-2256248,AUQ.AX
netIncome,-1622329,273985,-454577,-691512,AUQ.AX
sellingGeneralAdministrative,1538184,681903,813925,741555,AUQ.AX
grossProfit,11779,642852,263249,26817,AUQ.AX
ebit,-1526405,-39051,-550676,-714738,AUQ.AX
operatingIncome,-1526405,-39051,-550676,-714738,AUQ.AX
otherOperatingExpenses,,,,,AUQ.AX
interestExpense,-8070,-1023,-142311,-9048,AUQ.AX
extraordinaryItems,,,,,AUQ.AX
nonRecurring,,,,,AUQ.AX
otherItems,,,,,AUQ.AX
incomeTaxExpense,0,0,0,0,AUQ.AX
totalRevenue,11779,642852,263249,26817,AUQ.AX
totalOperatingExpenses,1538184,681903,813925,741555,AUQ.AX
costOfRevenue,0,0,0,0,AUQ.AX
totalOtherIncomeExpenseNet,-144066,24085,231557,-9048,AUQ.AX
discontinuedOperations,,,,,AUQ.AX
netIncomeFromContinuingOps,-1670471,-14966,-319119,-723786,AUQ.AX
netIncomeApplicableToCommonShares,-1622329,273985,-454577,-691512,AUQ.AX
