Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
researchDevelopment,,,,,OGC.AX
effectOfAccountingCharges,,,,,OGC.AX
incomeBeforeTax,-134800000,11300000,155800000,168800000,OGC.AX
minorityInterest,,,,,OGC.AX
netIncome,-150400000,14500000,121700000,171800000,OGC.AX
sellingGeneralAdministrative,84200000,65100000,47900000,44800000,OGC.AX
grossProfit,226500000,290600000,417000000,449000000,OGC.AX
ebit,-129400000,36400000,161900000,207000000,OGC.AX
operatingIncome,-129400000,36400000,161900000,207000000,OGC.AX
otherOperatingExpenses,3400000,11900000,12000000,4900000,OGC.AX
interestExpense,-11400000,-14100000,-15800000,-17700000,OGC.AX
extraordinaryItems,,,,,OGC.AX
nonRecurring,,,,,OGC.AX
otherItems,,,,,OGC.AX
incomeTaxExpense,15600000,-3200000,34100000,-3000000,OGC.AX
totalRevenue,500100000,651200000,772500000,724400000,OGC.AX
totalOperatingExpenses,629500000,614800000,610600000,517400000,OGC.AX
costOfRevenue,273600000,360600000,355500000,275400000,OGC.AX
totalOtherIncomeExpenseNet,-5400000,-25100000,-6100000,-38200000,OGC.AX
discontinuedOperations,,,,,OGC.AX
netIncomeFromContinuingOps,-150400000,14500000,121700000,171800000,OGC.AX
netIncomeApplicableToCommonShares,-150400000,14500000,121700000,171800000,OGC.AX
