,0,1,ticker
0,Market Cap (intraday),18.95M,ZGL.AX
1,Enterprise Value,26.52M,ZGL.AX
2,Trailing P/E,,ZGL.AX
3,Forward P/E,,ZGL.AX
4,PEG Ratio (5 yr expected),,ZGL.AX
5,Price/Sales (ttm),0.20,ZGL.AX
6,Price/Book (mrq),0.28,ZGL.AX
7,Enterprise Value/Revenue,0.30,ZGL.AX
8,Enterprise Value/EBITDA,3.87,ZGL.AX
