,0,1,ticker
0,Market Cap (intraday),,TG1.AX
1,Enterprise Value,,TG1.AX
2,Trailing P/E,,TG1.AX
3,Forward P/E,,TG1.AX
4,PEG Ratio (5 yr expected),,TG1.AX
5,Price/Sales (ttm),,TG1.AX
6,Price/Book (mrq),,TG1.AX
7,Enterprise Value/Revenue,,TG1.AX
8,Enterprise Value/EBITDA,,TG1.AX
