Breakdown,Value,ticker
zip,4006,CDD.AX
sector,Industrials,CDD.AX
fullTimeEmployees,4000,CDD.AX
compensationRisk,4,CDD.AX
auditRisk,7,CDD.AX
longBusinessSummary,"Cardno Limited, a professional infrastructure and environmental services company, engages in the development and improvement of physical and social infrastructure for communities in Australia, New Zealand, the United States, the United Kingdom, Canada, Africa, Latin America, Asia, and internationally. The Asia Pacific Engineering and Environmental segment provides services in civil, structural, water, environmental, coastal, bridge, geotechnical, subsurface utility, traffic, and transport engineering, as well as environmental science, surveying, landscape architecture, planning, and asset management. The Americas Engineering and Environmental segment offers environmental, water, transportation, energy and resources, land, buildings, and management services to private and public sector clients. The International Development segment designs and implements large-scale sustainable solutions for development assistance agencies and private clients. It also engages in the engineering and consulting operations. The company serves defense, energy, government, industrial, international development, land management, mining and resources, property and buildings, transportation, utilities, and water sectors. Cardno Limited was founded in 1945 and is headquartered in Fortitude Valley, Australia.",CDD.AX
city,Fortitude Valley,CDD.AX
phone,61 7 3369 9822,CDD.AX
state,QLD,CDD.AX
shareHolderRightsRisk,1,CDD.AX
compensationAsOfEpochDate,1640908800,CDD.AX
governanceEpochDate,1632614400,CDD.AX
boardRisk,10,CDD.AX
country,Australia,CDD.AX
website,https://www.cardno.com,CDD.AX
maxAge,86400,CDD.AX
overallRisk,10,CDD.AX
address1,North Tower,CDD.AX
fax,61 7 3369 9722,CDD.AX
industry,Engineering & Construction,CDD.AX
address2,Level 11 Green Square 515 St Paulâs Terrace,CDD.AX
