Breakdown,Value,ticker
zip,6004,FWD.AX
sector,Industrials,FWD.AX
fullTimeEmployees,600,FWD.AX
longBusinessSummary,"Fleetwood Limited engages in the design, manufacture, and sale of modular accommodation units in Australia and New Zealand. It operates through three segments: RV Solutions, Building Solutions, and Accommodation Solutions. The company also engages in the operation of accommodation villages; and import, manufacture, and distribution of recreational vehicle parts and accessories, as well as the provision of associated services. It offers accommodation solutions for resources, education, affordable housing, mining, and corrections sectors; and provides caravan plumbing and electrical services, as well as supplies related parts. The company was formerly known as Fleetwood Corporation Limited and changed its name to Fleetwood Limited in November 2020. Fleetwood Limited was founded in 1964 and is headquartered in East Perth, Australia.",FWD.AX
city,East Perth,FWD.AX
phone,61 8 9323 3300,FWD.AX
state,WA,FWD.AX
compensationAsOfEpochDate,1640908800,FWD.AX
country,Australia,FWD.AX
website,https://www.fleetwoodlimited.com.au,FWD.AX
maxAge,86400,FWD.AX
address1,21 Regal Place,FWD.AX
fax,61 8 9202 1106,FWD.AX
industry,Engineering & Construction,FWD.AX
