Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
intangibleAssets,2755000000,2637000000,2779000000,3119000000,RIO.AX
capitalSurplus,4314000000,4313000000,4312000000,4306000000,RIO.AX
totalLiab,45487000000,42560000000,41126000000,44611000000,RIO.AX
totalStockholderEquity,47054000000,40532000000,43686000000,44711000000,RIO.AX
minorityInterest,4849000000,4710000000,6137000000,6404000000,RIO.AX
otherCurrentLiab,4532000000,4593000000,4960000000,4950000000,RIO.AX
totalAssets,97390000000,87802000000,90949000000,95726000000,RIO.AX
commonStock,3988000000,3655000000,3688000000,4360000000,RIO.AX
otherCurrentAssets,134000000,58000000,822000000,523000000,RIO.AX
retainedEarnings,26792000000,23387000000,27025000000,23761000000,RIO.AX
otherLiab,20633000000,18342000000,17821000000,18638000000,RIO.AX
goodWill,946000000,922000000,912000000,1037000000,RIO.AX
treasuryStock,11960000000,9177000000,8661000000,12284000000,RIO.AX
otherAssets,5891000000,5309000000,5388000000,5586000000,RIO.AX
cash,10381000000,8027000000,10773000000,10550000000,RIO.AX
totalCurrentLiabilities,11607000000,11125000000,10865000000,11349000000,RIO.AX
deferredLongTermAssetCharges,3385000000,3102000000,3137000000,3395000000,RIO.AX
shortLongTermDebt,351000000,720000000,306000000,545000000,RIO.AX
otherStockholderEquity,11960000000,9177000000,8661000000,12284000000,RIO.AX
propertyPlantEquipment,62882000000,57372000000,56361000000,62093000000,RIO.AX
totalCurrentAssets,20855000000,17303000000,20902000000,19172000000,RIO.AX
longTermInvestments,4061000000,4259000000,4607000000,4719000000,RIO.AX
netTangibleAssets,43353000000,36973000000,39995000000,40555000000,RIO.AX
shortTermInvestments,139000000,28000000,82000000,97000000,RIO.AX
netReceivables,3441000000,2924000000,3070000000,3293000000,RIO.AX
longTermDebt,12302000000,12086000000,12401000000,14575000000,RIO.AX
inventory,3917000000,3463000000,3447000000,3472000000,RIO.AX
accountsPayable,3175000000,2959000000,3247000000,3274000000,RIO.AX
