Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,3136626,2857383,1115879,1692656,BIT.AX
effectOfAccountingCharges,,,,,BIT.AX
incomeBeforeTax,-3194347,-3575959,-1611799,-1593645,BIT.AX
minorityInterest,,,,,BIT.AX
netIncome,-3194347,-3575959,-1611799,-1593645,BIT.AX
sellingGeneralAdministrative,1133019,1141027,1240937,1277285,BIT.AX
grossProfit,1461945,803026,1072832,1622584,BIT.AX
ebit,-3204405,-3640173,-1700939,-1610229,BIT.AX
operatingIncome,-3204405,-3640173,-1700939,-1610229,BIT.AX
otherOperatingExpenses,349369,394670,404488,251230,BIT.AX
interestExpense,-1261,-5118,-5118,-5118,BIT.AX
extraordinaryItems,,,,,BIT.AX
nonRecurring,,,,,BIT.AX
otherItems,,,,,BIT.AX
incomeTaxExpense,0,0,0,0,BIT.AX
totalRevenue,1461945,803026,1072832,1622584,BIT.AX
totalOperatingExpenses,4666350,4443199,2773771,3232813,BIT.AX
costOfRevenue,0,0,0,0,BIT.AX
totalOtherIncomeExpenseNet,10058,64214,89140,16584,BIT.AX
discontinuedOperations,,,,,BIT.AX
netIncomeFromContinuingOps,-3194347,-3575959,-1611799,-1593645,BIT.AX
netIncomeApplicableToCommonShares,-3194347,-3575959,-1611799,-1593645,BIT.AX
