,0,1,ticker
0,Market Cap (intraday),,EV1.AX
1,Enterprise Value,,EV1.AX
2,Trailing P/E,,EV1.AX
3,Forward P/E,,EV1.AX
4,PEG Ratio (5 yr expected),,EV1.AX
5,Price/Sales (ttm),,EV1.AX
6,Price/Book (mrq),,EV1.AX
7,Enterprise Value/Revenue,,EV1.AX
8,Enterprise Value/EBITDA,,EV1.AX
