,0,1,ticker
0,Market Cap (intraday),,DVL.AX
1,Enterprise Value,,DVL.AX
2,Trailing P/E,,DVL.AX
3,Forward P/E,,DVL.AX
4,PEG Ratio (5 yr expected),,DVL.AX
5,Price/Sales (ttm),,DVL.AX
6,Price/Book (mrq),,DVL.AX
7,Enterprise Value/Revenue,,DVL.AX
8,Enterprise Value/EBITDA,,DVL.AX
