Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
totalLiab,1475364,1287517,1051919,1137645,NOR.AX
totalStockholderEquity,-1147520,-733182,-40420,410068,NOR.AX
otherCurrentLiab,621530,476058,421858,474212,NOR.AX
totalAssets,327844,554335,1011499,1547713,NOR.AX
commonStock,30958991,30644878,29532587,27193337,NOR.AX
otherCurrentAssets,350,493,10387,145064,NOR.AX
retainedEarnings,-41270592,-40399932,-38508707,-35476343,NOR.AX
otherLiab,52071,62628,44955,43104,NOR.AX
treasuryStock,9164081,9021872,8935700,8693074,NOR.AX
cash,58474,152730,407082,1079855,NOR.AX
totalCurrentLiabilities,1423293,1192437,1006964,1094541,NOR.AX
otherStockholderEquity,9164081,9021872,8935700,8693074,NOR.AX
propertyPlantEquipment,146895,230024,129925,149433,NOR.AX
totalCurrentAssets,180949,324311,881574,1398280,NOR.AX
netTangibleAssets,-1147520,-733182,-40420,410068,NOR.AX
netReceivables,122125,171088,464105,173361,NOR.AX
accountsPayable,266361,202040,132207,242230,NOR.AX
