Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,163082,207973,142898,112110,NOR.AX
effectOfAccountingCharges,,,,,NOR.AX
incomeBeforeTax,-870660,-1891225,-3032364,-4044223,NOR.AX
minorityInterest,,,,,NOR.AX
netIncome,-870660,-1891225,-3032364,-4044223,NOR.AX
sellingGeneralAdministrative,652557,806471,1280405,1456467,NOR.AX
grossProfit,-848496,-1118436,-1849031,-2542788,NOR.AX
ebit,-756974,-1703124,-2852209,-3899373,NOR.AX
operatingIncome,-756974,-1703124,-2852209,-3899373,NOR.AX
otherOperatingExpenses,-998726,-605505,-661738,-770106,NOR.AX
interestExpense,-35530,-65298,-53678,-22408,NOR.AX
extraordinaryItems,,,,,NOR.AX
nonRecurring,,,,,NOR.AX
otherItems,,,,,NOR.AX
incomeTaxExpense,0,0,0,0,NOR.AX
totalRevenue,1050831,870015,531831,331548,NOR.AX
totalOperatingExpenses,1807805,2573139,3384040,4230921,NOR.AX
costOfRevenue,1899327,1988451,2380862,2874336,NOR.AX
totalOtherIncomeExpenseNet,-113686,-188101,-180155,-144850,NOR.AX
discontinuedOperations,,,,,NOR.AX
netIncomeFromContinuingOps,-870660,-1891225,-3032364,-4044223,NOR.AX
netIncomeApplicableToCommonShares,-870660,-1891225,-3032364,-4044223,NOR.AX
