Breakdown,2021-06-30 00:00:00,ticker
changeToLiabilities,10452,SMS.AX
totalCashflowsFromInvestingActivities,-3,SMS.AX
netBorrowings,35757,SMS.AX
totalCashFromFinancingActivities,745560,SMS.AX
issuanceOfStock,709803,SMS.AX
netIncome,-45333,SMS.AX
changeInCash,721179,SMS.AX
totalCashFromOperatingActivities,-24378,SMS.AX
changeToAccountReceivables,-2598,SMS.AX
changeToNetincome,13101,SMS.AX
