Breakdown,Value,ticker
zip,6005,SMS.AX
sector,Basic Materials,SMS.AX
longBusinessSummary,"Star Minerals Limited, a mineral exploration company, focuses on the exploration and development gold, copper, and base metals in Australia. Its advanced project is the Tumblegum South project located to the south of Meekatharra. It also develops the West Bryah project located in central Western Australia. The company was formerly known as Star Holdco Limited and changed its name to Star Minerals Limited in February 2021. Star Minerals Limited was incorporated in 2021 and is based in West Perth, Australia.",SMS.AX
city,West Perth,SMS.AX
phone,61 8 9321 0001,SMS.AX
state,WA,SMS.AX
country,Australia,SMS.AX
website,https://www.starminerals.com.au,SMS.AX
maxAge,86400,SMS.AX
address1,85 Havelock Street,SMS.AX
industry,Gold,SMS.AX
address2,Level 1,SMS.AX
