Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,NXT.AX
effectOfAccountingCharges,,,,,NXT.AX
incomeBeforeTax,-20655000,-18608000,-16073000,10891000,NXT.AX
minorityInterest,,,,,NXT.AX
netIncome,-20655000,-45042000,-9819000,6639000,NXT.AX
sellingGeneralAdministrative,32445000,25902000,25869000,37568000,NXT.AX
grossProfit,165038000,128711000,105996000,98047000,NXT.AX
ebit,38538000,34094000,31685000,27441000,NXT.AX
operatingIncome,38538000,34094000,31685000,27441000,NXT.AX
otherOperatingExpenses,,,,,NXT.AX
interestExpense,-49390000,-57705000,-54897000,-25803000,NXT.AX
extraordinaryItems,,,,,NXT.AX
nonRecurring,,,,,NXT.AX
otherItems,,,,,NXT.AX
incomeTaxExpense,0,26434000,-6254000,4252000,NXT.AX
totalRevenue,246065000,200778000,169696000,152560000,NXT.AX
totalOperatingExpenses,207527000,166684000,138011000,125119000,NXT.AX
costOfRevenue,81027000,72067000,63700000,54513000,NXT.AX
totalOtherIncomeExpenseNet,-59193000,-52702000,-47758000,-16550000,NXT.AX
discontinuedOperations,,,,,NXT.AX
netIncomeFromContinuingOps,-20655000,-45042000,-9819000,6639000,NXT.AX
netIncomeApplicableToCommonShares,-20655000,-45042000,-9819000,6639000,NXT.AX
