Breakdown,Value,ticker
zip,4001,NXT.AX
sector,Technology,NXT.AX
fullTimeEmployees,271,NXT.AX
compensationRisk,3,NXT.AX
auditRisk,1,NXT.AX
longBusinessSummary,"NEXTDC Limited, a technology company, provides data center outsourcing solutions, connectivity services, and infrastructure management software in Australia. The company offers cloud connectivity for organizations; data center-as-a-service solutions; universal interconnection solutions; cloud center ecosystems; and data center asset management services. It also provides technical assistance on-the-ground; and data center professional services for the infrastructure life cycle, including technical advisory, planning, project management, managing deliveries, and operational infrastructure support. In addition, the company provides data center colocation solutions comprising rack packages for individual or multiple racks; Rack Blocks to share the total power allocation across various racks; and Quarter Racks for smaller footprints. Further, it offers security systems and protocols that include multi-layered access systems with biometric fingerprint technology and ID access cards. Additionally, the company provides ONEDC, a data-center infrastructure management tool, which delivers real-time intelligence across entire NEXTDC data center footprint to manage infrastructure; disaster recovery solutions; and AXON virtual interconnectivity platform. NEXTDC Limited was incorporated in 2010 and is headquartered in Brisbane, Australia.",NXT.AX
city,Brisbane,NXT.AX
phone,61 7 3177 4777,NXT.AX
state,QLD,NXT.AX
shareHolderRightsRisk,1,NXT.AX
compensationAsOfEpochDate,1640908800,NXT.AX
governanceEpochDate,1643673600,NXT.AX
boardRisk,4,NXT.AX
country,Australia,NXT.AX
website,https://www.nextdc.com,NXT.AX
maxAge,86400,NXT.AX
overallRisk,2,NXT.AX
address1,GPO Box 3219,NXT.AX
fax,61 7 3177 4789,NXT.AX
industry,Information Technology Services,NXT.AX
