Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,ticker
totalLiab,1205966.0,830853.0,200031.0,CBE.AX
totalStockholderEquity,17054186.0,9107424.0,665387.0,CBE.AX
otherCurrentLiab,384642.0,47744.0,,CBE.AX
totalAssets,18260152.0,9938277.0,950833.0,CBE.AX
commonStock,21237996.0,11932725.0,842624.0,CBE.AX
retainedEarnings,-4870052.0,-2122455.0,-150210.0,CBE.AX
treasuryStock,686242.0,-702846.0,-27027.0,CBE.AX
otherAssets,304640.0,20000.0,,CBE.AX
cash,8146524.0,7171872.0,178208.0,CBE.AX
totalCurrentLiabilities,1205966.0,830853.0,200031.0,CBE.AX
otherStockholderEquity,686242.0,-702846.0,-27027.0,CBE.AX
propertyPlantEquipment,4234957.0,2509592.0,710302.0,CBE.AX
totalCurrentAssets,8251738.0,7334449.0,240531.0,CBE.AX
longTermInvestments,5468817.0,74236.0,,CBE.AX
netTangibleAssets,17054186.0,9107424.0,665387.0,CBE.AX
netReceivables,105214.0,162577.0,62323.0,CBE.AX
accountsPayable,176268.0,683109.0,50031.0,CBE.AX
minorityInterest,,,85415.0,CBE.AX
