Breakdown,Value,ticker
zip,6005,ODM.AX
sector,Basic Materials,ODM.AX
longBusinessSummary,"Odin Metals Limited engages in mineral exploration activities in Australia. The company explores for copper, zinc, silver, gold, nickel, platinum-group elements, and lead deposits. It owns interest in the Koonenberry project that includes 5 exploration licenses covering an area of 2600 square kilometers located in New South Wales. The company was formerly known as Lawson Gold Limited and changed its name to Odin Metals Limited in October 2017. Odin Metals Limited was incorporated in 2010 and is headquartered in West Perth, Australia.",ODM.AX
city,West Perth,ODM.AX
phone,61 8 6117 0447,ODM.AX
state,WA,ODM.AX
compensationAsOfEpochDate,1640908800,ODM.AX
country,Australia,ODM.AX
website,https://www.odinmetals.com.au,ODM.AX
maxAge,86400,ODM.AX
address1,35 Richardson Street,ODM.AX
industry,Other Industrial Metals & Mining,ODM.AX
address2,Ground floor,ODM.AX
