Breakdown,Value,ticker
zip,6872,BEM.AX
sector,Basic Materials,BEM.AX
longBusinessSummary,"BlackEarth Minerals NL, an integrated graphite developer, engages in the exploration and development of graphite properties. Its flagship property is the Maniry graphite project located in Southern Madagascar. The company also holds a 100% interest in the Donnelly River Nickel-Copper-Platinum Group Metals project situated to the south of Perth, Western Australia. BlackEarth Minerals NL was incorporated in 2016 and is based in West Perth, Australia.",BEM.AX
city,West Perth,BEM.AX
phone,61 8 6158 9916,BEM.AX
state,WA,BEM.AX
compensationAsOfEpochDate,1640908800,BEM.AX
country,Australia,BEM.AX
website,https://www.blackearthminerals.com.au,BEM.AX
maxAge,86400,BEM.AX
address1,1138 Hay Street,BEM.AX
fax,61 8 9475 0847,BEM.AX
industry,Other Industrial Metals & Mining,BEM.AX
address2,Level 3,BEM.AX
