Breakdown,Value,ticker
zip,6011,FYI.AX
sector,Basic Materials,FYI.AX
longBusinessSummary,"FYI Resources Limited explores for and develops mineral properties in Australia and the Southeast Asia. The company holds 100% interest in the Cadoux kaolin deposit, a high purity alumina project in Western Australia. It also owns potash concessions in Laos and Thailand. The company was formerly known as Freedom Eye Limited and changed its name to FYI Resources Limited. FYI Resources Limited was incorporated in 1993 and is based in Cottesloe, Australia.",FYI.AX
city,Cottesloe,FYI.AX
phone,61 8 9313 3920,FYI.AX
state,WA,FYI.AX
compensationAsOfEpochDate,1640908800,FYI.AX
country,Australia,FYI.AX
website,https://www.fyiresources.com.au,FYI.AX
maxAge,86400,FYI.AX
address1,88 Forrest Street,FYI.AX
fax,61 8 9463 1426,FYI.AX
industry,Other Industrial Metals & Mining,FYI.AX
address2,Unit 8-9,FYI.AX
