Breakdown,Value,ticker
zip,3061,TSI.AX
sector,Consumer Defensive,TSI.AX
longBusinessSummary,"Top Shelf International Holdings Ltd engages in the production and marketing of NED Australian Whisky and Grainshaker Hand Made Vodka beverages in Australia. It also provides canning, bottling, and packaging services to third party beverage manufacturers; and produces Australian agave spirit. The company was incorporated in 2013 and is headquartered in Campbellfield, Australia.",TSI.AX
city,Campbellfield,TSI.AX
phone,61 3 8317 9990,TSI.AX
state,VIC,TSI.AX
country,Australia,TSI.AX
website,https://www.topshelfgroup.com.au,TSI.AX
maxAge,86400,TSI.AX
address1,16-18 National Boulevard,TSI.AX
industry,Beverages—Brewers,TSI.AX
