Breakdown,Value,ticker
zip,3141,ENX.AX
sector,Energy,ENX.AX
longBusinessSummary,"Enegex Limited explores for, evaluates, and invests in natural resource properties in Australia. The company explores for nickel, copper, and PGE deposits. It holds 100% interests in the South West Terrane project that comprises 20 granted exploration licenses totaling 3,784 square kilometers in the West Yilgarn province; and the Hart Dolerite project, which comprises one granted exploration tenement that covers 374 square kilometers located in the East Kimberley province, Western Australia. Enegex Limited was incorporated in 2012 and is headquartered in South Yarra, Australia.",ENX.AX
city,South Yarra,ENX.AX
phone,61 3 8610 4713,ENX.AX
state,VIC,ENX.AX
compensationAsOfEpochDate,1640908800,ENX.AX
country,Australia,ENX.AX
website,https://www.enegex.com,ENX.AX
maxAge,86400,ENX.AX
address1,10 Yarra Street,ENX.AX
fax,61 3 8610 4799,ENX.AX
industry,Oil & Gas E&P,ENX.AX
address2,Level 1,ENX.AX
