Breakdown,Value,ticker
zip,3000,PAC.AX
sector,Financial Services,PAC.AX
fullTimeEmployees,20,PAC.AX
longBusinessSummary,"Pacific Current Group Limited engages in multi-boutique asset management business worldwide. It manages assets for institutional and individual clients. The company was formerly known as Treasury Group Ltd and changed its name to Pacific Current Group Limited in October 2015. Pacific Current Group Limited is based in Melbourne, Australia.",PAC.AX
city,Melbourne,PAC.AX
phone,61 2 8243 0400,PAC.AX
state,VIC,PAC.AX
compensationAsOfEpochDate,1640908800,PAC.AX
country,Australia,PAC.AX
website,https://www.paccurrent.com,PAC.AX
maxAge,86400,PAC.AX
address1,257 Collins Street,PAC.AX
fax,61 2 8243 0410,PAC.AX
industry,Asset Management,PAC.AX
address2,Suite 3 Level 3,PAC.AX
