Breakdown,Value,ticker
zip,6005,HAR.AX
sector,Basic Materials,HAR.AX
longBusinessSummary,"Haranga Resources Limited operates as a mining exploration and development company. It holds interests in a range of gold projects located in Cote d'Ivoire and Burkina Faso; and a uranium project in Senegal. The company was incorporated in 2009 and is headquartered in West Perth, Australia.",HAR.AX
city,West Perth,HAR.AX
phone,61 1 3001 41491,HAR.AX
state,WA,HAR.AX
compensationAsOfEpochDate,1609372800,HAR.AX
country,Australia,HAR.AX
website,https://haranga.com,HAR.AX
maxAge,86400,HAR.AX
address1,1/72 Kings Park Road,HAR.AX
industry,Other Precious Metals & Mining,HAR.AX
