Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
capitalSurplus,240,240,240,240,HAR.AX
totalLiab,350787,137392,150296,235547,HAR.AX
totalStockholderEquity,-239947,59885,-95756,-36943,HAR.AX
totalAssets,110840,197277,54540,198604,HAR.AX
commonStock,40834231,40834231,40389620,40340817,HAR.AX
otherCurrentAssets,946,13553,13542,21,HAR.AX
retainedEarnings,-47202049,-46902217,-46613247,-46492761,HAR.AX
treasuryStock,6127631,6127631,6127631,6114761,HAR.AX
cash,87610,172224,32850,191116,HAR.AX
totalCurrentLiabilities,350787,137392,150296,235547,HAR.AX
otherStockholderEquity,6127631,6127631,6127631,6114761,HAR.AX
totalCurrentAssets,110840,197277,54540,198604,HAR.AX
netTangibleAssets,-239947,59885,-95756,-36943,HAR.AX
netReceivables,22284,11500,8148,7467,HAR.AX
accountsPayable,350787,137392,150296,122724,HAR.AX
