,0,1,ticker
0,Market Cap (intraday),233.84M,3DP.AX
1,Enterprise Value,229.05M,3DP.AX
2,Trailing P/E,,3DP.AX
3,Forward P/E,,3DP.AX
4,PEG Ratio (5 yr expected),,3DP.AX
5,Price/Sales (ttm),57.96,3DP.AX
6,Price/Book (mrq),50.96,3DP.AX
7,Enterprise Value/Revenue,57.50,3DP.AX
8,Enterprise Value/EBITDA,-115.90,3DP.AX
