Breakdown,Value,ticker
zip,6005,MHC.AX
sector,Basic Materials,MHC.AX
longBusinessSummary,"Manhattan Corporation Limited explores for, evaluates, and develops mineral projects in Australia. The company explores for uranium and gold. It holds 100% interests in the Ponton uranium project that covers an area of approximately 460 square kilometers of exploration tenements underlain by tertiary palaeochannels within the Gunbarrel Basin, Western Australia; and the Tibooburra gold project comprises of 15 granted exploration licenses covering an area of 2,200 square kilometers located in north western New South Wales. The company was incorporated in 2006 and is based in West Perth, Australia.",MHC.AX
city,West Perth,MHC.AX
phone,61 8 9322 6677,MHC.AX
state,WA,MHC.AX
compensationAsOfEpochDate,1640908800,MHC.AX
country,Australia,MHC.AX
website,https://manhattcorp.com.au,MHC.AX
maxAge,86400,MHC.AX
address1,33 Colin Street,MHC.AX
fax,61 8 9322 1961,MHC.AX
industry,Other Precious Metals & Mining,MHC.AX
address2,Level 2,MHC.AX
