Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,MHC.AX
effectOfAccountingCharges,,,,,MHC.AX
incomeBeforeTax,-599020,-530765,-1441011,-3597940,MHC.AX
minorityInterest,,,,,MHC.AX
netIncome,-599020,-530765,-1441011,-3597940,MHC.AX
sellingGeneralAdministrative,467671,396981,314052,464864,MHC.AX
grossProfit,0,0,0,0,MHC.AX
ebit,-525679,-480154,-1396259,-3558012,MHC.AX
operatingIncome,-525679,-480154,-1396259,-3558012,MHC.AX
otherOperatingExpenses,,,,1471.0,MHC.AX
interestExpense,,,,,MHC.AX
extraordinaryItems,,,,,MHC.AX
nonRecurring,,,,,MHC.AX
otherItems,,,,,MHC.AX
incomeTaxExpense,0,0,0,0,MHC.AX
totalRevenue,0,0,0,0,MHC.AX
totalOperatingExpenses,525679,480154,1396259,3558012,MHC.AX
costOfRevenue,0,0,0,0,MHC.AX
totalOtherIncomeExpenseNet,-73341,-50611,-44752,-39928,MHC.AX
discontinuedOperations,,,,,MHC.AX
netIncomeFromContinuingOps,-599020,-530765,-1441011,-3597940,MHC.AX
netIncomeApplicableToCommonShares,-599020,-530765,-1441011,-3597940,MHC.AX
