Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
intangibleAssets,10151000.0,11784000.0,11540000.0,8441000.0,FID.AX
totalLiab,15726000.0,16530000.0,11063000.0,9430000.0,FID.AX
totalStockholderEquity,42869000.0,38123000.0,34826000.0,31131000.0,FID.AX
otherCurrentLiab,3297000.0,2955000.0,4838000.0,3977000.0,FID.AX
totalAssets,58595000.0,54653000.0,45889000.0,40561000.0,FID.AX
commonStock,7636000.0,7636000.0,7636000.0,7041000.0,FID.AX
retainedEarnings,35158000.0,30462000.0,27168000.0,23960000.0,FID.AX
otherLiab,1902000.0,2258000.0,2428000.0,1889000.0,FID.AX
goodWill,9222000.0,9203000.0,8541000.0,7335000.0,FID.AX
treasuryStock,75000.0,25000.0,22000.0,130000.0,FID.AX
otherAssets,6134000.0,5712000.0,5150000.0,5738000.0,FID.AX
cash,19316000.0,13961000.0,11792000.0,13885000.0,FID.AX
totalCurrentLiabilities,9246000.0,8414000.0,8635000.0,7541000.0,FID.AX
otherStockholderEquity,75000.0,25000.0,22000.0,130000.0,FID.AX
propertyPlantEquipment,5935000.0,7666000.0,172000.0,186000.0,FID.AX
totalCurrentAssets,27153000.0,20288000.0,20486000.0,18861000.0,FID.AX
netTangibleAssets,23496000.0,17136000.0,14745000.0,15355000.0,FID.AX
netReceivables,7261000.0,5761000.0,4910000.0,4834000.0,FID.AX
accountsPayable,2611000.0,2142000.0,2179000.0,2032000.0,FID.AX
otherCurrentAssets,,,3399000.0,,FID.AX
