Breakdown,Value,ticker
zip,6005,LCL.AX
sector,Basic Materials,LCL.AX
longBusinessSummary,"Los Cerros Limited operates as a mineral exploration and mining company in South America. The company explores for gold, copper, and other base metals. It has a 100% interest in the Quinchia gold project covering an area of 10,542 hectares located in central west Colombia; and 90% interest in the Andes gold project covers an area of 80,617 hectares located on the Western Cordillera of the Andes Mountains. The company was formerly known as Metminco Limited and changed its name to Los Cerros Limited in January 2020. Los Cerros Limited was incorporated in 2006 and is based in West Perth, Australia.",LCL.AX
city,West Perth,LCL.AX
phone,61 8 6245 2050,LCL.AX
state,WA,LCL.AX
compensationAsOfEpochDate,1609372800,LCL.AX
country,Australia,LCL.AX
website,https://www.loscerros.com.au,LCL.AX
maxAge,86400,LCL.AX
address1,35 Outram Street,LCL.AX
fax,61 8 6245 2055,LCL.AX
industry,Other Precious Metals & Mining,LCL.AX
address2,Level 3,LCL.AX
