Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
changeToLiabilities,-1965073,727683,-653882,0,LCL.AX
totalCashflowsFromInvestingActivities,-3229994,-1316383,-2936409,-2936409,LCL.AX
netBorrowings,-363150,413150,-842381,477500,LCL.AX
totalCashFromFinancingActivities,15659348,3370071,5625615,477500,LCL.AX
changeToOperatingActivities,-69383,-105075,13103,13103,LCL.AX
issuanceOfStock,16562546,3404760,7089392,7089392,LCL.AX
netIncome,-3717752,-4158184,-7833968,-1050486,LCL.AX
changeInCash,7780551,-133401,-666763,-347906,LCL.AX
effectOfExchangeRate,67153,-3421,2320,75334,LCL.AX
totalCashFromOperatingActivities,-4715956,-2183668,-3358289,-900740,LCL.AX
depreciation,-178280,2889,3578412,9141,LCL.AX
changeToAccountReceivables,-36709,45065,94059,94059,LCL.AX
otherCashflowsFromFinancingActivities,-540048,-447839,-621396,-621396,LCL.AX
changeToNetincome,1251241,1303954,1443987,140605,LCL.AX
capitalExpenditures,-2574614,-1353860,-1766597,-1766597,LCL.AX
