Breakdown,Value,ticker
zip,6009,E79.AX
sector,Basic Materials,E79.AX
longBusinessSummary,"E79 Gold Mines Limited operates as a gold exploration company. It focuses on holding two projects with tenements covering approximately 683 square kilometers of prospective ground in two proven gold producing greenstone belts in the Eastern Goldfields of Western Australia. The company was formerly known as Zamanco Minerals Limited and changed its name to E79 Gold Mines Limited in July 2021. E79 Gold Mines Limited was incorporated in 2007 and is based in Nedlands, Australia.",E79.AX
city,Nedlands,E79.AX
phone,61 8 9287 7625,E79.AX
state,WA,E79.AX
country,Australia,E79.AX
website,https://www.e79gold.com.au,E79.AX
maxAge,86400,E79.AX
address1,168 Stirling Highway,E79.AX
industry,Gold,E79.AX
address2,First Floor,E79.AX
