Breakdown,Value,ticker
zip,6005,EL8.AX
sector,Energy,EL8.AX
longBusinessSummary,"Elevate Uranium Ltd, an uranium exploration company, engages in the exploration and evaluation of uranium deposits in Namibia and Australia. Its flagship projects include the Koppies, Hirabeb, Namib IV, and Marenica located in Namibia. The company also holds interests in the Angela, Thatcher Soak, Oobagooma, and Minerva located in Australia. The company was formerly known as Marenica Energy Limited and changed its name to Elevate Uranium Ltd in May 2021. Elevate Uranium Ltd was incorporated in 1978 and is based in West Perth, Australia.",EL8.AX
city,West Perth,EL8.AX
phone,61 8 6555 1816,EL8.AX
state,WA,EL8.AX
compensationAsOfEpochDate,1640908800,EL8.AX
country,Australia,EL8.AX
website,https://www.elevateuranium.com.au,EL8.AX
maxAge,86400,EL8.AX
address1,5 Ord Street,EL8.AX
industry,Uranium,EL8.AX
address2,Suite 2,EL8.AX
