,0,1,ticker
0,Market Cap (intraday),117.23M,EL8.AX
1,Enterprise Value,110.67M,EL8.AX
2,Trailing P/E,,EL8.AX
3,Forward P/E,,EL8.AX
4,PEG Ratio (5 yr expected),,EL8.AX
5,Price/Sales (ttm),,EL8.AX
6,Price/Book (mrq),12.31,EL8.AX
7,Enterprise Value/Revenue,,EL8.AX
8,Enterprise Value/EBITDA,-42.00,EL8.AX
