Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,EL8.AX
effectOfAccountingCharges,,,,,EL8.AX
incomeBeforeTax,-2603756,-1658605,-1296861,-1245098,EL8.AX
minorityInterest,,,,,EL8.AX
netIncome,-2603756,-1658605,-1296861,-1245098,EL8.AX
sellingGeneralAdministrative,1241229,1155252,952845,929964,EL8.AX
grossProfit,0,22208,18336,47200,EL8.AX
ebit,-2573590,-1640137,-1228039,-1048062,EL8.AX
operatingIncome,-2573590,-1640137,-1228039,-1048062,EL8.AX
otherOperatingExpenses,-115459,-206362,-101654,-103403,EL8.AX
interestExpense,-5690,-2853,-73106,-194772,EL8.AX
extraordinaryItems,,,,,EL8.AX
nonRecurring,,,,,EL8.AX
otherItems,,,,,EL8.AX
incomeTaxExpense,0,0,0,0,EL8.AX
totalRevenue,0,22208,18336,47200,EL8.AX
totalOperatingExpenses,2573590,1662345,1246375,1095262,EL8.AX
costOfRevenue,0,0,0,0,EL8.AX
totalOtherIncomeExpenseNet,-30166,-18468,-68822,-197036,EL8.AX
discontinuedOperations,,,,,EL8.AX
netIncomeFromContinuingOps,-2603756,-1658605,-1296861,-1245098,EL8.AX
netIncomeApplicableToCommonShares,-2603756,-1658605,-1296861,-1245098,EL8.AX
