Breakdown,Value,ticker
zip,6005,MVL.AX
sector,Basic Materials,MVL.AX
longBusinessSummary,"Marvel Gold Limited engages in the development and exploration of gold projects. The company holds 80% interests in the three South Mali gold projects covering an area of 600 square kilometers located in southern Mali. It also holds an option to acquire 80% in the Sakaar gold project located in western Mali. The company was formerly known as Graphex Mining Limited and changed its name to Marvel Gold Limited in July 2020. Marvel Gold Limited was incorporated in 2016 and is based in West Perth, Australia.",MVL.AX
city,West Perth,MVL.AX
phone,61 8 9200 4960,MVL.AX
state,WA,MVL.AX
compensationAsOfEpochDate,1640908800,MVL.AX
country,Australia,MVL.AX
website,https://marvelgold.com.au,MVL.AX
maxAge,86400,MVL.AX
address1,Emerald House,MVL.AX
fax,61 8 9200 4961,MVL.AX
industry,Gold,MVL.AX
address2,Level 1 1202 Hay Street,MVL.AX
