Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,1226843.0,-12672.0,218739.0,-151327.0,MVL.AX
totalCashflowsFromInvestingActivities,-1271608.0,-15495.0,-36464.0,-41128.0,MVL.AX
totalCashFromFinancingActivities,10271952.0,4438915.0,5275234.0,4651935.0,MVL.AX
changeToOperatingActivities,-100951.0,28573.0,83550.0,-5814.0,MVL.AX
issuanceOfStock,11067048.0,3452409.0,104567.0,5037082.0,MVL.AX
netIncome,-8997070.0,-7486841.0,-8049751.0,-4109076.0,MVL.AX
changeInCash,1202325.0,-960158.0,-574095.0,689109.0,MVL.AX
effectOfExchangeRate,-414014.0,-36868.0,35974.0,1782.0,MVL.AX
totalCashFromOperatingActivities,-7384005.0,-5346710.0,-5848839.0,-3923480.0,MVL.AX
depreciation,94573.0,55219.0,49919.0,43280.0,MVL.AX
changeToAccountReceivables,-508013.0,175565.0,-154129.0,-41177.0,MVL.AX
otherCashflowsFromFinancingActivities,-795096.0,-407070.0,-21997.0,-385147.0,MVL.AX
changeToNetincome,900613.0,1893446.0,2002833.0,340634.0,MVL.AX
capitalExpenditures,-1271608.0,-15495.0,-36464.0,-41128.0,MVL.AX
netBorrowings,,1393576.0,5192664.0,5192664.0,MVL.AX
