Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
intangibleAssets,9041000.0,362000.0,180511.0,,5GG.AX
totalLiab,11845000.0,6085000.0,2411614.0,,5GG.AX
totalStockholderEquity,41352000.0,1514000.0,2560146.0,,5GG.AX
otherCurrentLiab,1066000.0,743000.0,224103.0,,5GG.AX
totalAssets,53197000.0,7599000.0,4971760.0,,5GG.AX
commonStock,57214000.0,8139000.0,5181957.0,,5GG.AX
otherCurrentAssets,38000.0,38000.0,38000.0,,5GG.AX
retainedEarnings,-21430000.0,-7733000.0,-2621811.0,,5GG.AX
otherLiab,7035000.0,147000.0,39044.0,,5GG.AX
treasuryStock,5568000.0,1108000.0,,,5GG.AX
cash,32705000.0,1273000.0,580557.0,,5GG.AX
totalCurrentLiabilities,3802000.0,4792000.0,933429.0,,5GG.AX
otherStockholderEquity,5568000.0,1108000.0,,,5GG.AX
propertyPlantEquipment,10775000.0,5498000.0,3943386.0,,5GG.AX
totalCurrentAssets,33381000.0,1739000.0,847863.0,,5GG.AX
netTangibleAssets,32311000.0,1152000.0,2379635.0,,5GG.AX
netReceivables,116000.0,133000.0,63904.0,,5GG.AX
inventory,163000.0,78000.0,28765.0,,5GG.AX
accountsPayable,2030000.0,759000.0,313800.0,,5GG.AX
shortLongTermDebt,,2775000.0,18498.0,,5GG.AX
longTermDebt,,,295163.0,,5GG.AX
