,0,1,ticker
0,Market Cap (intraday),18.32B,NCM.AX
1,Enterprise Value,17.92B,NCM.AX
2,Trailing P/E,11.24,NCM.AX
3,Forward P/E,17.92,NCM.AX
4,PEG Ratio (5 yr expected),,NCM.AX
5,Price/Sales (ttm),2.86,NCM.AX
6,Price/Book (mrq),1.29,NCM.AX
7,Enterprise Value/Revenue,3.92,NCM.AX
8,Enterprise Value/EBITDA,7.26,NCM.AX
