Breakdown,Value,ticker
zip,4066,IMI.AX
sector,Basic Materials,IMI.AX
longBusinessSummary,"Infinity Mining Limited explores for mineral properties. The company holds interests in Pilbara projects comprising a portfolio of gold, copper, zinc, and lithium exploration tenements located in the Pilbara region of Western Australia. It also explores for iron ore projects situated at Lake Giles in the Yilgarn region of southwestern, Western Australia. The company was incorporated in 2015 and is headquartered in Toowong, Australia.",IMI.AX
city,Toowong,IMI.AX
phone,61 7 3221 1796,IMI.AX
state,QLD,IMI.AX
compensationAsOfEpochDate,1640908800,IMI.AX
country,Australia,IMI.AX
website,https://infinitymining.com.au,IMI.AX
maxAge,86400,IMI.AX
address1,555 Coronation Drive,IMI.AX
industry,Other Industrial Metals & Mining,IMI.AX
address2,Suite G03,IMI.AX
