,0,1,ticker
0,Market Cap (intraday),,IMI.AX
1,Enterprise Value,,IMI.AX
2,Trailing P/E,,IMI.AX
3,Forward P/E,,IMI.AX
4,PEG Ratio (5 yr expected),,IMI.AX
5,Price/Sales (ttm),,IMI.AX
6,Price/Book (mrq),,IMI.AX
7,Enterprise Value/Revenue,,IMI.AX
8,Enterprise Value/EBITDA,,IMI.AX
