Breakdown,Value,ticker
zip,6008,BNL.AX
sector,Energy,BNL.AX
longBusinessSummary,"Blue Star Helium Limited operates as an independent helium exploration and production company. The company was formerly known as Big Star Energy Limited and changed its name to Blue Star Helium Limited in April 2020. Blue Star Helium Limited was incorporated in 1987 and is headquartered in Subiaco, Australia.",BNL.AX
city,Subiaco,BNL.AX
state,WA,BNL.AX
compensationAsOfEpochDate,1609372800,BNL.AX
country,Australia,BNL.AX
website,https://www.bluestarhelium.com,BNL.AX
maxAge,86400,BNL.AX
address1,245 Churchill Avenue,BNL.AX
industry,Oil & Gas E&P,BNL.AX
address2,Unit 6,BNL.AX
