Breakdown,Value,ticker
zip,3000,MMC.AX
sector,Basic Materials,MMC.AX
longBusinessSummary,"Mitre Mining Corporation Limited operates as a mining company in Australia. It holds interest in Mitre Mining gold project located in Lachlan Fold Belt, New South Wales. The company was incorporated in 2020 and is based in Melbourne, Australia.",MMC.AX
city,Melbourne,MMC.AX
phone,61 3 9614 0600,MMC.AX
state,VIC,MMC.AX
country,Australia,MMC.AX
website,https://mitremining.com.au,MMC.AX
maxAge,86400,MMC.AX
address1,480 Collins Street,MMC.AX
industry,Gold,MMC.AX
address2,Level 2,MMC.AX
