Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,VOL.AX
effectOfAccountingCharges,,,,,VOL.AX
incomeBeforeTax,-43511339,-11573961,13480010,8206435,VOL.AX
minorityInterest,,,,,VOL.AX
netIncome,-36570956,-8069375,9596498,5742519,VOL.AX
sellingGeneralAdministrative,15200380,16480374,13945385,10080087,VOL.AX
grossProfit,14736863,42318803,47586932,31509246,VOL.AX
ebit,-25644948,4410259,20737057,13531688,VOL.AX
operatingIncome,-25644948,4410259,20737057,13531688,VOL.AX
otherOperatingExpenses,,,,,VOL.AX
interestExpense,-10902034,-8904306,-7292811,-5354317,VOL.AX
extraordinaryItems,,,,,VOL.AX
nonRecurring,,,,,VOL.AX
otherItems,,,,,VOL.AX
incomeTaxExpense,-6940383,-3504586,3883512,2463916,VOL.AX
totalRevenue,14736863,42318803,47586932,31509246,VOL.AX
totalOperatingExpenses,40381811,37908544,26849875,17977558,VOL.AX
costOfRevenue,0,0,0,0,VOL.AX
totalOtherIncomeExpenseNet,-17866391,-15984220,-7257047,-5325253,VOL.AX
discontinuedOperations,,,,,VOL.AX
netIncomeFromContinuingOps,-36570956,-8069375,9596498,5742519,VOL.AX
netIncomeApplicableToCommonShares,-36570956,-8069375,9596498,5742519,VOL.AX
