Breakdown,Value,ticker
zip,2000,ACU.AX
sector,Real Estate,ACU.AX
longBusinessSummary,"Acumentis Group Limited provides valuation, research, and advisory services in relation to property and businesses in Australia. The company offers residential property, government property, commercial property, and rural and agribusiness property valuation services; property advisory services; and quantity surveying. It also provides family law and legal services comprising valuations for family law and legal purposes across residential, commercial, rural and agribusiness property types; stamp duty valuations; partnership dissolution, pre-settlement disputes; mediation; compulsory acquisition and resumption valuations; and portfolio services. Further, it provides property valuation for acquisition and compensation. It serves banks and financial institutions, homeowners, lenders, and companies. The company was formerly known as LandMark White Limited and changed its name to Acumentis Group Limited in January 2020. Acumentis Group Limited was founded in 1982 and is based in Sydney, Australia.",ACU.AX
city,Sydney,ACU.AX
phone,61 2 8823 6300,ACU.AX
state,NSW,ACU.AX
compensationAsOfEpochDate,1640908800,ACU.AX
country,Australia,ACU.AX
website,https://www.acumentis.com.au,ACU.AX
maxAge,86400,ACU.AX
address1,283 Clarence Street,ACU.AX
fax,61 2 8823 6399,ACU.AX
industry,Real Estate Services,ACU.AX
address2,Level 7,ACU.AX
