Breakdown,Value,ticker
zip,6000,REC.AX
sector,Basic Materials,REC.AX
longBusinessSummary,"Recharge Metals Limited focuses on development and exploration of copper, gold, and base metal properties in Australia. It holds 100 % interest in the Brandy Hill project covering an area of approximately 100 square kilometers located in the Murchison, Western Australia; the Hyden project covering an area of approximately 460 square kilometers located in the Wheatbelt, Western Australia; and the Bohemia Downs projects covering an area of approximately 540 square kilometers located in the West Kimberley. The company was incorporated in 2021 and is based in Perth, Australia.",REC.AX
city,Perth,REC.AX
phone,61 8 9481 0389,REC.AX
state,WA,REC.AX
country,Australia,REC.AX
website,https://www.rechargemetals.com.au,REC.AX
maxAge,86400,REC.AX
address1,London House,REC.AX
fax,61 8 9463 6103,REC.AX
industry,Copper,REC.AX
address2,Level 11 216 St George Terrace,REC.AX
