,0,1,ticker
0,Market Cap (intraday),,M24.AX
1,Enterprise Value,,M24.AX
2,Trailing P/E,,M24.AX
3,Forward P/E,,M24.AX
4,PEG Ratio (5 yr expected),,M24.AX
5,Price/Sales (ttm),,M24.AX
6,Price/Book (mrq),,M24.AX
7,Enterprise Value/Revenue,,M24.AX
8,Enterprise Value/EBITDA,,M24.AX
