Breakdown,Value,ticker
zip,6000,M24.AX
sector,Basic Materials,M24.AX
fullTimeEmployees,1,M24.AX
longBusinessSummary,"Mamba Exploration Limited, together with its subsidiaries, operates as an early-stage exploration and development company in Australia. It primarily explores for gold, copper, nickel, manganese, cobalt, silver, and other deposits. The company holds a 100% interest Darling Range project covers approximately 75km2 located north-east of Perth; a 100% interest Calyerup Creek project comprising approximately 45km2 located in Western Australia; and 100% in Ashburton and Kimberley project located in Western Australia. Mamba Exploration Limited was incorporated in 2020 and is headquartered in Perth, Australia.",M24.AX
city,Perth,M24.AX
phone,61 8 9481 0389,M24.AX
state,WA,M24.AX
compensationAsOfEpochDate,1640908800,M24.AX
country,Australia,M24.AX
website,https://www.mambaexploration.com.au,M24.AX
maxAge,86400,M24.AX
address1,216 St Georges Terrace,M24.AX
industry,Other Industrial Metals & Mining,M24.AX
address2,Level 11,M24.AX
