Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,ticker
intangibleAssets,6071000.0,2453000.0,,ART.AX
totalLiab,13359000.0,34076000.0,,ART.AX
totalStockholderEquity,44175000.0,-14110000.0,,ART.AX
otherCurrentLiab,8345000.0,31116000.0,,ART.AX
totalAssets,57534000.0,19966000.0,,ART.AX
commonStock,123062000.0,59488000.0,,ART.AX
otherCurrentAssets,35000.0,,,ART.AX
retainedEarnings,-94596000.0,-84887000.0,,ART.AX
otherLiab,189000.0,143000.0,,ART.AX
goodWill,3482000.0,,,ART.AX
treasuryStock,15709000.0,11289000.0,,ART.AX
cash,33854000.0,12597000.0,,ART.AX
totalCurrentLiabilities,13170000.0,33582000.0,,ART.AX
otherStockholderEquity,15709000.0,11289000.0,,ART.AX
propertyPlantEquipment,710000.0,1119000.0,,ART.AX
totalCurrentAssets,47074000.0,16197000.0,,ART.AX
longTermInvestments,197000.0,197000.0,,ART.AX
netTangibleAssets,34622000.0,-16563000.0,,ART.AX
shortTermInvestments,12002000.0,500000.0,,ART.AX
accountsPayable,1569000.0,547000.0,,ART.AX
netReceivables,,219000.0,,ART.AX
