Breakdown,Value,ticker
zip,6005,QXR.AX
sector,Basic Materials,QXR.AX
longBusinessSummary,"QX Resources Limited engages in the exploration and exploitation of mineral properties in Queensland and Western Australia. The company primarily explores for gold and base metals, including nickel. It holds interest in the Pilbara gold project located in the Pilbara region of Western Australia. The company also has an agreement to acquire a 90% interest in the prospective gold projects covering an area of approximately 115 square kilometers situated in the Central Queensland goldfields. The company was formerly known as Hipo Resources Limited and changed its name to QX Resources Limited in October 2020. QX Resources Limited was incorporated in 2010 and is headquartered in West Perth, Australia.",QXR.AX
city,West Perth,QXR.AX
phone,61 8 9321 7277,QXR.AX
state,WA,QXR.AX
compensationAsOfEpochDate,1640908800,QXR.AX
country,Australia,QXR.AX
website,https://qxresources.com.au,QXR.AX
maxAge,86400,QXR.AX
address1,34 Colin Street,QXR.AX
fax,61 8 9323 2033,QXR.AX
industry,Other Industrial Metals & Mining,QXR.AX
address2,Level 2,QXR.AX
