,0,1,ticker
0,Market Cap (intraday),72.98M,SPZ.AX
1,Enterprise Value,75.73M,SPZ.AX
2,Trailing P/E,13.85,SPZ.AX
3,Forward P/E,,SPZ.AX
4,PEG Ratio (5 yr expected),,SPZ.AX
5,Price/Sales (ttm),3.55,SPZ.AX
6,Price/Book (mrq),4.23,SPZ.AX
7,Enterprise Value/Revenue,3.66,SPZ.AX
8,Enterprise Value/EBITDA,6.80,SPZ.AX
