Breakdown,Value,ticker
zip,3206,SPZ.AX
sector,Technology,SPZ.AX
longBusinessSummary,"Smart Parking Limited designs, develops, and manages parking technology in New Zealand, Australia, the United Kingdom, and internationally. The company operates through Parking Management, Technology, and Research and Development segments. It sells smart city and Internet of Things (IoT) technology, hardware, and software for parking solutions. It also offers SmartCloud platform, a Web-based service platform that gathers and processes information; Service Packs; Compliance Management Systems; Smart Parking Mobile App, designed for motorists to avail parking spaces, advise of car park conditions and tariffs, and contactless payment; digital guidance signage that provides real-time space availability and directions to avail bays, and car parking capacity information, as well as directions to traffic flow; Vehicle Detection Sensors, which monitor bays and relay live status information to SmartCloud, and provides overhead guidance indicators; and SmartSpot Gateway, an IoT gateway that allows various devices to connect and provide areas of connectivity. The company also provides automatic number plate recognition camera systems; Pay & Walk machines to pay for parking or validate vehicle's presence in the car park; and mobile patrols. It offers parking management solutions to councils and municipalities, parking operators, shopping centers and retail, supermarkets, airports, hospitals and medical centers, and universities and education. The company was formerly known as Car Parking Technologies Limited and changed its name to Smart Parking Limited in July 2013. Smart Parking Limited was incorporated in 2006 and is based in Port Melbourne, Australia.",SPZ.AX
city,Port Melbourne,SPZ.AX
phone,61 3 8644 4021,SPZ.AX
state,VIC,SPZ.AX
compensationAsOfEpochDate,1640908800,SPZ.AX
country,Australia,SPZ.AX
website,https://www.smartparking.com,SPZ.AX
maxAge,86400,SPZ.AX
address1,85 Dundas Place,SPZ.AX
industry,Software—Application,SPZ.AX
address2,Albert Park,SPZ.AX
