,0,1,ticker
0,Market Cap (intraday),,PGH.AX
1,Enterprise Value,,PGH.AX
2,Trailing P/E,,PGH.AX
3,Forward P/E,,PGH.AX
4,PEG Ratio (5 yr expected),,PGH.AX
5,Price/Sales (ttm),,PGH.AX
6,Price/Book (mrq),,PGH.AX
7,Enterprise Value/Revenue,,PGH.AX
8,Enterprise Value/EBITDA,,PGH.AX
